,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
8686,171343046,INJMIN,7,1,201705
8687,171343824,INJURY,5,"1,506",201705
8688,171350565,ABDPN,5,472,201705
8689,171351331,EDP,7,561,201705
8690,171352089,UNKNOW,4,"1,488",201705
8691,171352856,SICK,6,556,201705
8692,171353625,UNC,2,667,201705
8693,171354390,SICK,6,291,201705
8694,171360384,SICK,6,401,201705
8695,171361155,SICK,6,609,201705
8696,171361917,ABDPN,5,449,201705
8697,171362719,STATEP,2,471,201705
8698,171363513,INJMAJ,3,593,201705
8699,171364304,DRUG,4,284,201705
8700,171370486,INJURY,5,219,201705
8701,171371266,INJMAJ,3,265,201705
8702,171372017,SICK,6,587,201705
8703,171372810,EDP,7,130,201705
8704,171373603,UNKNOW,4,628,201705
8705,171374387,CARD,3,377,201705
8706,171380117,INJMAJ,3,398,201705
8707,171380894,SICK,6,488,201705
8708,171381656,ALTMEN,3,605,201705
8709,171382440,SICK,6,160,201705
8710,171383234,INJMAJ,3,657,201705
8711,171384040,INBLED,3,447,201705
8712,171384824,CARDBR,2,396,201705
8713,171390196,DIFFBR,2,345,201705
8714,171390963,SICK,6,584,201705
8715,171391737,CVAC,2,322,201705
8716,171392502,UNC,2,262,201705
8717,171393297,UNKNOW,4,368,201705
8718,171394077,EDP,7,664,201705
8719,171394868,DRUG,4,531,201705
8720,171400136,INJURY,5,724,201705
8721,171400934,UNC,2,337,201705
8722,171401682,EDP,7,258,201705
8723,171402458,INJURY,5,328,201705
8724,171403250,CARDBR,2,672,201705
8725,171404021,CARDBR,2,93,201705
8726,171410242,INJURY,4,437,201705
8727,171411046,ABDPN,5,847,201705
8728,171411813,DIFFBR,2,458,201705
8729,171412606,RESPIR,4,210,201705
8730,171413382,CVAC,2,544,201705
8731,171414153,UNKNOW,4,489,201705
8732,171420494,SICK,6,447,201705
8733,171421263,SICK,6,286,201705
8734,171422023,EDP,7,"1,616",201705
8735,171422815,INJURY,5,657,201705
8736,171423572,MVAINJ,4,559,201705
8737,171424340,SICK,6,315,201705
8738,171430597,CARD,3,274,201705
8739,171431357,UNC,2,530,201705
8740,171432133,RESPIR,4,930,201705
8741,171432911,STATEP,2,613,201705
8742,171433684,UNKNOW,4,413,201705
8743,171434453,INJURY,5,371,201705
8744,171440722,MVAINJ,4,500,201705
8745,171441466,DIFFBR,2,278,201705
8746,171442240,DRUG,4,605,201705
8747,171443002,INJMAJ,3,933,201705
8748,171443767,UNC,2,644,201705
8749,171452180,EDP,7,"1,166",201705
8750,171450717,DIFFBR,2,456,201705
8751,171451464,CARDBR,2,565,201705
8752,171452243,EDP,7,422,201705
8753,171453036,ASTHMB,2,709,201705
8754,171453805,EDP,7,689,201705
8755,171460141,CARD,3,714,201705
8756,171460909,SICK,6,750,201705
8757,171461653,UNC,2,232,201705
8758,171462440,DRUG,4,,201705
8759,171463200,DIFFBR,2,679,201705
8760,171463980,INJMIN,7,"1,162",201705
8761,171470089,INBLED,3,472,201705
8762,171470870,SICK,6,461,201705
8763,171471641,DRUG,4,273,201705
8764,171472424,UNC,2,298,201705
8765,171473184,ANAPH,2,187,201705
8766,171473980,DRUG,4,329,201705
8767,171480433,INJMAJ,3,514,201705
8768,171481205,ALTMEN,3,244,201705
8769,171481955,DIFFBR,2,442,201705
8770,171482737,GYNMAJ,3,675,201705
8771,171483513,SICK,6,214,201705
8772,171490188,RESPIR,4,445,201705
8773,171490950,SICK,6,536,201705
8774,171491694,EDP,7,311,201705
8775,171492471,MVAINJ,4,0,201705
8776,171493240,INJMAJ,3,302,201705
8777,171500203,EDP,7,368,201705
8778,171500966,INJMAJ,3,263,201705
8779,171501739,CARD,3,322,201705
8780,171502520,MVAINJ,4,250,201705
8781,171503323,INJMAJ,3,324,201705
8782,171504129,UNKNOW,4,183,201705
8783,171510382,SICK,6,250,201705
8784,171511142,INJMAJ,3,359,201705
8785,171511906,INJMAJ,3,780,201705
8786,171512691,HYPTN,7,"2,347",201705
8787,171513456,CARD,3,358,201705
8788,171514233,INJMAJ,3,374,201705
8789,171520433,EDP,7,33,201706
8790,171521193,EDP,7,784,201706
8791,171521956,SICK,6,"2,394",201706
8792,171522755,INJMAJ,3,557,201706
8793,171523537,DRUG,4,910,201706
8794,171524302,DRUG,4,208,201706
8795,171530365,DIFFBR,2,338,201706
8796,171531139,DIFFBR,2,141,201706
8797,171531896,STATEP,2,265,201706
8798,171532671,SICK,6,"1,173",201706
8799,171533429,ABDPN,5,660,201706
8800,171534193,INJURY,5,468,201706
8801,171540256,EDP,7,449,201706
8802,171541033,INJMAJ,3,268,201706
8803,171541800,EDP,7,"1,451",201706
8804,171542555,UNC,2,,201706
8805,171543343,SICK,6,416,201706
8806,171544115,DIFFBR,2,396,201706
8807,171550295,DRUG,4,374,201706
8808,171551065,DIFFBR,2,255,201706
8809,171551837,SICK,6,501,201706
8810,171552606,UNC,2,229,201706
8811,171553374,DRUG,4,549,201706
8812,171554137,SICK,6,374,201706
8813,171560703,ASTHMB,2,857,201706
8814,171561496,MVA,6,533,201706
8815,171562246,SICK,6,538,201706
8816,171563018,ABDPN,5,247,201706
8817,171563785,CARDBR,2,390,201706
8818,171564568,EDP,7,311,201706
8819,171570582,DRUG,4,934,201706
8820,171571337,STATEP,2,515,201706
8821,171572088,SICK,6,334,201706
8822,171572855,EDP,7,"1,349",201706
8823,171573614,PD13,7,80,201706
8824,171580151,DIFFBR,2,284,201706
8825,171580922,SICK,6,466,201706
8826,171581682,SICK,6,349,201706
8827,171582449,MVAINJ,4,174,201706
8828,171583219,CVAC,2,199,201706
8829,171583965,SICK,6,384,201706
8830,171590339,SEIZR,3,256,201706
8831,171591108,TRAUMA,2,329,201706
8832,171591856,INJMAJ,3,316,201706
8833,171592624,INJURY,5,403,201706
8834,171593402,DRUG,4,433,201706
8835,171594152,UNKNOW,4,225,201706
8836,171600642,MVAINJ,4,311,201706
8837,171601421,EDP,7,660,201706
8838,171602184,UNC,2,985,201706
8839,171602957,UNC,2,576,201706
8840,171603731,UNKNOW,4,275,201706
8841,171604520,CARDBR,2,765,201706
8842,171610488,CVA,4,"2,690",201706
8843,171611263,DIFFBR,2,752,201706
8844,171612019,UNC,2,0,201706
8845,171612812,INJMAJ,3,436,201706
8846,171613604,DRUG,4,455,201706
8847,171614382,INHALE,5,"1,054",201706
8848,171620219,SICK,6,846,201706
8849,171621008,RESPIR,4,265,201706
8850,171621824,DIFFBR,2,426,201706
8851,171622602,INJURY,5,459,201706
8852,171623382,ARREST,1,135,201706
8853,171624156,CARDBR,2,363,201706
8854,171630053,EDP,7,"1,481",201706
8855,171630818,UNC,2,359,201706
8856,171631606,SICK,6,535,201706
8857,171632378,SICK,6,461,201706
8858,171633183,INJURY,5,"1,648",201706
8859,171633972,UNC,2,463,201706
8860,171634763,OTHER,6,325,201706
8861,171640453,UNKNOW,4,454,201706
8862,171641219,INJMAJ,3,184,201706
8863,171641987,DRUG,4,"1,040",201706
8864,171642783,ALTMEN,3,330,201706
8865,171643576,SICK,6,"1,561",201706
8866,171644356,CVA,4,374,201706
8867,171645149,CARD,3,183,201706
8868,171650740,SICK,6,344,201706
8869,171651512,INJURY,5,432,201706
8870,171652284,SICK,6,388,201706
8871,171653057,INJMAJ,3,670,201706
8872,171653835,INJURY,5,703,201706
8873,171654595,INJMAJ,3,399,201706
8874,171660343,DIFFBR,2,250,201706
8875,171661114,ABDPN,5,392,201706
8876,171661861,INJMAJ,3,493,201706
8877,171662646,DIFFBR,2,403,201706
8878,171663429,INJURY,5,"1,132",201706
8879,171664202,INJURY,5,"1,137",201706
8880,171670276,INJMAJ,3,393,201706
8881,171671060,CARD,3,198,201706
8882,171671822,SICK,6,946,201706
8883,171672607,UNC,2,311,201706
8884,171673362,INJURY,5,552,201706
8885,171674139,SICK,6,427,201706
8886,171680369,DIFFBR,2,491,201706
8887,171681147,DIFFBR,2,371,201706
8888,171681911,SICK,6,642,201706
8889,171682700,ABDPN,5,307,201706
8890,171683478,UNKNOW,4,190,201706
8891,171684256,SICK,6,481,201706
8892,171690702,DRUG,4,0,201706
8893,171691485,SICK,6,387,201706
8894,171692252,UNC,2,251,201706
8895,171693018,INJURY,5,324,201706
8896,171693795,EDP,7,"1,988",201706
8897,171700116,SICK,6,634,201706
8898,171700904,SICK,6,166,201706
8899,171701666,INJMAJ,3,462,201706
8900,171702440,RESPIR,4,547,201706
8901,171703217,INJMAJ,3,274,201706
8902,171704001,DIFFBR,2,485,201706
8903,171704766,INJMAJ,3,933,201706
8904,171710607,UNKNOW,4,645,201706
8905,171711374,ALTMEN,3,638,201706
8906,171712141,INJURY,5,737,201706
8907,171712948,CARD,3,640,201706
8908,171713734,UNC,2,303,201706
8909,171714503,SICK,6,562,201706
8910,171720716,CARDBR,2,572,201706
8911,171721475,CARD,3,319,201706
8912,171722252,SICK,6,"1,828",201706
8913,171723044,INJMIN,7,518,201706
8914,171723811,RESPIR,4,175,201706
8915,171724580,INJMIN,7,937,201706
8916,171730553,EDP,7,445,201706
8917,171731334,DRUG,4,444,201706
8918,171732099,INJURY,5,606,201706
8919,171732875,ANAPH,2,"1,196",201706
8920,171733641,DRUG,4,328,201706
8921,171734391,ABDPN,5,761,201706
8922,171740350,INJURY,5,157,201706
8923,171741106,RESPIR,4,531,201706
8924,171741877,SICPED,4,"1,181",201706
8925,171742663,INJURY,5,530,201706
8926,171743439,CARDBR,2,611,201706
8927,171744224,ABDPN,5,322,201706
8928,171750062,UNC,2,262,201706
8929,171750804,INJURY,5,142,201706
8930,171751574,INJMAJ,3,552,201706
8931,171752347,TRAUMA,2,224,201706
8932,171753123,SICK,6,426,201706
8933,171753891,EDP,7,876,201706
8934,171760036,UNC,2,469,201706
8935,171760836,UNC,2,223,201706
8936,171761635,CVAC,2,467,201706
8937,171762397,INJMIN,7,"2,732",201706
8938,171763177,UNC,2,342,201706
8939,171763955,DRUG,4,"1,089",201706
8940,171764718,PD13,7,890,201706
8941,171770636,STATEP,2,329,201706
8942,171771423,ABDPN,5,348,201706
8943,171772181,SICK,6,897,201706
8944,171772952,MVAINJ,4,661,201706
8945,171773729,ARREST,1,171,201706
8946,171774501,RESPIR,4,562,201706
8947,171780628,OBLAB,5,734,201706
8948,171781404,PEDSTR,3,560,201706
8949,171782172,STATEP,2,310,201706
8950,171782928,INJMIN,7,"2,281",201706
8951,171783718,CVAC,2,380,201706
8952,171784484,UNKNOW,4,252,201706
8953,171790519,SICK,6,480,201706
8954,171791288,OTHER,6,413,201706
8955,171792049,EDP,7,425,201706
8956,171792822,SICK,6,192,201706
8957,171793580,SICPED,4,672,201706
8958,171794330,EDP,7,497,201706
8959,171800562,DIFFBR,2,343,201706
8960,171801353,DRUG,4,704,201706
8961,171802132,SICK,6,548,201706
8962,171802889,STATEP,2,549,201706
8963,171803662,CARD,3,361,201706
8964,171804430,INJURY,5,406,201706
8965,171810783,UNC,2,464,201706
8966,171811535,UNKNOW,4,375,201706
8967,171812292,DIFFBR,2,79,201706
8968,171813086,INBLED,3,174,201706
8969,171813874,DRUG,4,383,201706
8970,171814658,TRAUMA,2,74,201706
8971,171820675,ARREST,1,313,201707
8972,171821446,OBMAJ,3,213,201707
8973,171822216,INJURY,5,494,201707
8974,171823007,CARD,3,205,201707
8975,171823778,STATEP,2,445,201707
8976,171824540,CARD,3,359,201707
8977,171830698,ABDPN,5,257,201707
8978,171831476,CARDBR,2,367,201707
8979,171832249,DRUG,4,826,201707
8980,171833018,INJMAJ,3,372,201707
8981,171833792,SICK,6,454,201707
8982,171840123,UNKNOW,4,648,201707
8983,171840893,DIFFBR,2,295,201707
8984,171841655,SICK,6,419,201707
8985,171842428,UNKNOW,4,399,201707
8986,171843184,CVAC,2,420,201707
8987,171843939,OTHER,6,251,201707
8988,171850212,UNC,2,57,201707
8989,171851008,ASTHMB,2,321,201707
8990,171851754,STATEP,2,222,201707
8991,171852534,INJURY,5,443,201707
8992,171853311,STATEP,2,213,201707
8993,171854093,DIFFBR,2,348,201707
8994,171860555,SICK,6,197,201707
8995,171861334,UNKNOW,4,244,201707
8996,171862101,DRUG,4,0,201707
8997,171862881,OTHER,6,432,201707
8998,171863655,MCI21P,2,130,201707
8999,171864422,INJMAJ,3,476,201707
9000,171870319,ABDPN,5,699,201707
9001,171871075,ALTMEN,3,550,201707
9002,171871842,EDP,7,437,201707
9003,171872622,SICK,6,"1,146",201707
9004,171873397,PEDSTR,3,379,201707
9005,171874152,INJMIN,7,831,201707
9006,171880575,SICK,6,427,201707
9007,171881345,SICK,6,428,201707
9008,171882102,INJURY,5,246,201707
9009,171882877,INJMIN,7,297,201707
9010,171883628,EDP,7,659,201707
9011,171884395,OBLAB,5,246,201707
9012,171890666,ALTMEN,3,340,201707
9013,171891427,INJURY,5,308,201707
9014,171892197,EDP,7,90,201707
9015,171892959,UNC,2,349,201707
9016,171893720,MVAINJ,4,895,201707
9017,171900128,INJMIN,7,642,201707
9018,171900895,SICK,6,696,201707
9019,171901657,ABDPN,5,344,201707
9020,171902425,UNKNOW,4,417,201707
9021,171903192,UNKNOW,4,0,201707
9022,171903963,PEDSTR,3,214,201707
9023,171910483,SICK,6,667,201707
9024,171911236,CARDBR,2,424,201707
9025,171911989,INJMAJ,3,299,201707
9026,171912766,ALTMEN,3,343,201707
9027,171913539,STATEP,2,284,201707
9028,171914301,INJURY,5,660,201707
9029,171920301,EDP,7,781,201707
9030,171921085,RESPIR,4,355,201707
9031,171921840,EDP,7,240,201707
9032,171922621,DRUG,4,651,201707
9033,171923382,INJURY,5,0,201707
9034,171924144,EDP,7,684,201707
9035,171930344,SICK,6,199,201707
9036,171931110,ABDPN,5,486,201707
9037,171931854,DIFFBR,2,272,201707
9038,171932630,INJURY,5,776,201707
9039,171933408,CARD,3,441,201707
9040,171934182,ABDPN,5,252,201707
9041,171940254,DRUG,4,345,201707
9042,171941016,PEDSTR,3,397,201707
9043,171941764,PEDSTR,3,87,201707
9044,171942549,INJMIN,7,"2,933",201707
9045,171943308,SICK,6,358,201707
9046,171944083,SICK,6,267,201707
9047,171950102,SICK,6,564,201707
9048,171950867,INJURY,5,359,201707
9049,171951630,INJMIN,7,980,201707
9050,171952395,UNKNOW,4,662,201707
9051,171953170,SEIZR,3,193,201707
9052,171953939,INBLED,3,292,201707
9053,171960663,OTHER,6,,201707
9054,172043819,SICK,6,"1,276",201707
9055,171962202,INJMAJ,3,311,201707
9056,171962975,UNKNOW,4,748,201707
9057,171963739,INBLED,3,507,201707
9058,171970018,INJURY,5,"2,182",201707
9059,171970798,DIFFBR,2,564,201707
9060,171971569,RESPIR,4,477,201707
9061,171972324,STAB,3,,201707
9062,171973112,DRUG,4,273,201707
9063,171973863,CARDBR,2,367,201707
9064,171980118,DIFFBR,2,"1,026",201707
9065,171980864,CARDBR,2,472,201707
9066,171981634,INJMIN,7,"1,413",201707
9067,171982420,SICK,6,"1,221",201707
9068,171983192,UNC,2,721,201707
9069,171983954,ASTHMB,2,301,201707
9070,171984710,SICK,6,506,201707
9071,171990748,EDP,7,719,201707
9072,171991495,ASTHMB,2,294,201707
9073,171992260,INJURY,5,739,201707
9074,171993026,INJURY,5,,201707
9075,171993797,INJMIN,7,420,201707
9076,171994558,INJURY,5,945,201707
9077,172000758,INJMIN,7,234,201707
9078,172001531,SEIZR,3,218,201707
9079,172002310,SICK,6,506,201707
9080,172003094,EDP,7,400,201707
9081,172003883,UNC,2,176,201707
9082,172010001,ARREST,1,232,201707
9083,172010772,INBLED,3,384,201707
9084,172011561,DRUG,4,421,201707
9085,172012320,STATEP,2,621,201707
9086,172013086,UNC,2,438,201707
9087,172013863,INJURY,5,250,201707
9088,172014624,SICK,6,591,201707
9089,172020627,EDP,7,469,201707
9090,172021396,SICK,6,316,201707
9091,172022158,SICK,6,301,201707
9092,172022943,RESPIR,4,"2,332",201707
9093,172023728,DRUG,4,662,201707
9094,172024492,EDP,7,295,201707
9095,172030328,ANAPH,2,361,201707
9096,172031094,DIFFBR,2,511,201707
9097,172031855,ABDPN,5,559,201707
9098,172032627,ALTMEN,3,436,201707
9099,172033414,INJURY,5,356,201707
9100,172034190,SICK,6,333,201707
9101,172040194,INJURY,5,623,201707
9102,172040985,INJURY,5,"1,289",201707
9103,172041744,SICK,6,658,201707
9104,172042517,SICK,6,333,201707
9105,172043275,ALTMEN,3,333,201707
9106,172044038,DRUG,4,437,201707
9107,172050509,SICK,6,406,201707
9108,172051274,DIFFBR,2,335,201707
9109,172052023,EDP,7,826,201707
9110,172052787,CARDBR,2,742,201707
9111,172053543,GYNHEM,5,357,201707
9112,172060152,DRUG,4,325,201707
9113,172060920,DIFFBR,2,417,201707
9114,172061686,UNC,2,624,201707
9115,172062461,UNKNOW,4,915,201707
9116,172063236,UNC,2,303,201707
9117,172063990,SICK,6,457,201707
9118,172070657,SICPED,4,462,201707
9119,172071427,EDP,7,376,201707
9120,172072196,RAPE,6,"2,737",201707
9121,172072990,INJMAJ,3,278,201707
9122,172073772,EDP,7,298,201707
9123,172080011,UNKNOW,4,370,201707
9124,172080806,STATEP,2,273,201707
9125,172081572,SICK,6,391,201707
9126,172082347,INJMAJ,3,214,201707
9127,172083106,EDP,7,416,201707
9128,172083882,ALTMEN,3,265,201707
9129,172090349,ABDPN,5,214,201707
9130,172091123,SICK,6,501,201707
9131,172091887,UNKNOW,4,457,201707
9132,172092677,HYPTN,7,"1,281",201707
9133,172093463,UNC,2,351,201707
9134,172094213,SICK,6,"1,984",201707
9135,172100552,SICK,6,891,201707
9136,172101303,RESPIR,4,270,201707
9137,172102063,INJMAJ,3,307,201707
9138,172102819,ARREST,1,294,201707
9139,172103586,CARDBR,2,406,201707
9140,172110310,EDP,7,,201707
9141,172111088,EDP,7,384,201707
9142,172111842,UNKNOW,4,570,201707
9143,172112623,SICK,6,389,201707
9144,172113399,ABDPN,5,366,201707
9145,172114163,SICK,6,"1,194",201707
9146,172120702,SICK,6,412,201707
9147,172121480,CARD,3,269,201707
9148,172122248,ALTMEN,3,362,201707
9149,172123035,SEIZR,3,369,201707
9150,172123782,INJMAJ,3,219,201707
9151,172130165,ABDPN,5,461,201708
9152,172130924,UNKNOW,4,597,201708
9153,172131675,UNC,2,418,201708
9154,172132471,DRUG,4,314,201708
9155,172133243,EDP,7,395,201708
9156,172133997,DIFFBR,2,316,201708
9157,172140092,DIFFBR,2,217,201708
9158,172140851,SICK,6,755,201708
9159,172141615,ABDPN,5,272,201708
9160,172142381,DIFFBR,2,192,201708
9161,172143153,INJURY,5,"1,879",201708
9162,172143908,UNC,2,280,201708
9163,172150239,CARDBR,2,506,201708
9164,172151012,INJURY,5,228,201708
9165,172151781,INJURY,5,301,201708
9166,172152562,OBLAB,5,348,201708
9167,172153333,SICK,6,499,201708
9168,172154096,SICK,6,669,201708
9169,172160234,CARDBR,2,322,201708
9170,172161010,SICK,6,662,201708
9171,172161769,MCI21P,2,517,201708
9172,172162560,UNKNOW,4,378,201708
9173,172163329,CARDBR,2,343,201708
9174,172164103,PEDSTR,3,214,201708
9175,172170102,OBMAJ,3,277,201708
9176,172170861,ARREST,1,425,201708
9177,172171635,CARDBR,2,489,201708
9178,172172402,UNKNOW,4,225,201708
9179,172173155,RESPIR,4,229,201708
9180,172173926,CARDBR,2,210,201708
9181,172180408,SICK,6,489,201708
9182,172181180,SICK,6,368,201708
9183,172181941,SICK,6,523,201708
9184,172182705,INJURY,5,319,201708
9185,172183460,MVAINJ,4,97,201708
9186,172190123,SICMIN,7,498,201708
9187,172190878,UNKNOW,4,269,201708
9188,172191637,DIFFBR,2,80,201708
9189,172192416,ALTMEN,3,492,201708
9190,172193167,SICK,6,"1,291",201708
9191,172193953,CARD,3,392,201708
9192,172200477,ABDPN,5,,201708
9193,172201249,SEIZR,3,,201708
9194,172202018,DRUG,4,181,201708
9195,172202783,CARDBR,2,363,201708
9196,172203560,RESPIR,4,380,201708
9197,172204324,UNKNOW,4,262,201708
9198,172210717,EDP,7,454,201708
9199,172211457,EDP,7,688,201708
9200,172212222,RESPIR,4,580,201708
9201,172213002,UNC,2,346,201708
9202,172213753,CARD,3,615,201708
9203,172220022,DIFFBR,2,546,201708
9204,172220796,CARDBR,2,417,201708
9205,172221545,DIFFBR,2,368,201708
9206,172222311,MVA,6,,201708
9207,172223096,INJMAJ,3,251,201708
9208,172223879,MVAINJ,4,276,201708
9209,172230004,INJURY,5,532,201708
9210,172230770,INJURY,5,499,201708
9211,172231523,EDP,7,,201708
9212,172232315,INJURY,5,961,201708
9213,172233090,DRUG,4,237,201708
9214,172233879,UNC,2,165,201708
9215,172240260,UNKNOW,4,411,201708
9216,172241031,SICMIN,7,701,201708
9217,172241775,CARDBR,2,444,201708
9218,172242538,ALTMEN,3,368,201708
9219,172243318,INJURY,5,322,201708
9220,172244077,UNC,2,191,201708
9221,172250599,DRUG,4,284,201708
9222,172251367,CVAC,2,116,201708
9223,172252139,CHOKE,1,270,201708
9224,172252915,CARDBR,2,268,201708
9225,172253672,UNKNOW,4,185,201708
9226,172260032,SICK,6,740,201708
9227,172260813,UNKNOW,4,526,201708
9228,172261570,INJURY,4,234,201708
9229,172262337,CARDBR,2,270,201708
9230,172263127,ABDPN,5,751,201708
9231,172263902,CVAC,2,155,201708
9232,172270078,DRUG,4,272,201708
9233,172270846,UNC,2,478,201708
9234,172271612,EDP,7,862,201708
9235,172272381,INJMIN,7,388,201708
9236,172273133,SICMIN,7,669,201708
9237,172273909,CARDBR,2,675,201708
9238,172280403,SICMIN,7,550,201708
9239,172281169,RESPIR,4,"1,071",201708
9240,172281928,HYPTN,7,730,201708
9241,172282692,CARD,3,357,201708
9242,172283471,INJURY,5,639,201708
9243,172284239,EDP,7,501,201708
9244,172290492,DIFFBR,2,220,201708
9245,172291254,EDP,7,"1,038",201708
9246,172292020,INJURY,5,417,201708
9247,172292813,UNKNOW,4,443,201708
9248,172293588,OBLAB,5,327,201708
9249,172294374,INJURY,5,587,201708
9250,172300597,TRAUMA,2,662,201708
9251,172301372,DRUG,4,323,201708
9252,172302149,EDP,7,570,201708
9253,172302924,ASTHMB,2,907,201708
9254,172303696,UNKNOW,4,233,201708
9255,172304472,UNC,2,151,201708
9256,172310735,CARDBR,2,338,201708
9257,172311486,UNC,2,262,201708
9258,172312250,ALTMEN,3,259,201708
9259,172313008,UNKNOW,4,339,201708
9260,172313766,SICK,6,523,201708
9261,172320040,INJURY,5,654,201708
9262,172320814,INJMAJ,3,192,201708
9263,172321589,SICK,6,260,201708
9264,172322347,RESPIR,4,434,201708
9265,172323108,MVAINJ,4,336,201708
9266,172344134,SICK,6,250,201708
9267,172330345,SICK,6,21,201708
9268,172331124,EDP,7,918,201708
9269,172331879,UNC,2,222,201708
9270,172332647,EDP,7,"1,135",201708
9271,172333454,CARD,3,265,201708
9272,172334216,DIFFBR,2,496,201708
9273,172340307,CARDBR,2,436,201708
9274,172341070,DIFFBR,2,282,201708
9275,172341821,INJMAJ,3,519,201708
9276,172342585,UNC,2,543,201708
9277,172343362,ABDPN,5,374,201708
9278,172344122,CARDBR,2,519,201708
9279,172350237,OBLAB,5,248,201708
9280,172350988,UNKNOW,4,391,201708
9281,172351746,UNKNOW,4,468,201708
9282,172352529,SICK,6,482,201708
9283,172353306,DRUG,4,523,201708
9284,172354063,DIFFBR,2,275,201708
9285,172360530,ABDPN,5,457,201708
9286,172361303,EDP,7,,201708
9287,172362089,INJMIN,7,407,201708
9288,172362848,UNC,2,327,201708
9289,172363635,SICK,6,137,201708
9290,172370116,DRUG,4,717,201708
9291,172370881,SICK,6,359,201708
9292,172371659,ANAPH,2,104,201708
9293,172372444,ARREST,1,216,201708
9294,172373225,DIFFBR,2,589,201708
9295,172373993,DRUG,4,548,201708
9296,172380269,ASTHMB,2,501,201708
9297,172381050,UNKNOW,4,295,201708
9298,172381791,DIFFBR,2,454,201708
9299,172382565,EDP,7,592,201708
9300,172383337,RESPIR,4,374,201708
9301,172384112,SHOT,3,140,201708
9302,172390697,CVAC,2,370,201708
9303,172391463,SICK,6,60,201708
9304,172392227,CARD,3,492,201708
9305,172392986,EDP,7,,201708
9306,172393745,DIFFBR,2,417,201708
9307,172400304,DIFFBR,2,386,201708
9308,172401060,INJURY,5,347,201708
9309,172401826,ANAPH,2,455,201708
9310,172402601,UNC,2,336,201708
9311,172403366,INJURY,5,602,201708
9312,172404149,DRUG,4,284,201708
9313,172410733,CARD,3,696,201708
9314,172411495,UNKNOW,4,662,201708
9315,172412268,INJMIN,7,287,201708
9316,172413033,SICK,6,254,201708
9317,172413797,INJURY,5,698,201708
9318,172420704,MVAINJ,4,603,201708
9319,172421472,STATEP,2,367,201708
9320,172422234,DIFFBR,2,773,201708
9321,172423032,OTHER,6,167,201708
9322,172423783,UNKNOW,4,419,201708
9323,172430227,SICK,6,301,201708
9324,172430990,CARD,3,453,201708
9325,172431752,EDP,7,,201708
9326,172432511,INJURY,5,281,201708
9327,172433275,INJMAJ,3,297,201708
9328,172434034,MVAINJ,4,379,201708
9329,172440704,INJMAJ,3,491,201709
9330,172441456,EDP,7,321,201709
9331,172442236,EDP,7,"1,050",201709
9332,172443011,PEDSTR,3,310,201709
9333,172443765,EDP,7,197,201709
9334,172450193,INJMAJ,3,235,201709
9335,172450979,CARDBR,2,253,201709
9336,172451735,HYPTN,7,796,201709
9337,172452518,INJMIN,7,584,201709
9338,172453287,SICK,6,175,201709
9339,172454054,DRUG,4,578,201709
9340,172460524,SICK,6,436,201709
9341,172461301,CVAC,2,264,201709
9342,172462066,DRUG,4,409,201709
9343,172462829,INJURY,5,232,201709
9344,172463577,UNC,2,734,201709
9345,172470451,UNKNOW,4,457,201709
9346,172471226,SICK,6,"1,393",201709
9347,172471983,INJMIN,7,248,201709
9348,172472751,UNKNOW,4,836,201709
9349,172473547,CVAC,2,216,201709
9350,172474296,INJURY,5,298,201709
9351,172480712,BURNMA,3,175,201709
9352,172481470,UNC,2,169,201709
9353,172482239,SICK,6,972,201709
9354,172483020,OTHER,6,,201709
9355,172483801,ALTMEN,3,312,201709
9356,172484568,EDP,7,222,201709
9357,172490834,DIFFBR,2,251,201709
9358,172491593,CVAC,2,369,201709
9359,172492380,DRUG,4,755,201709
9360,172493149,SHOT,3,177,201709
9361,172493913,DRUG,4,602,201709
9362,172500411,SICK,6,435,201709
9363,172501196,UNC,2,220,201709
9364,172501942,PEDSTR,3,368,201709
9365,172502709,INJURY,5,687,201709
9366,172503478,MVAINJ,4,661,201709
9367,172504253,STATEP,2,196,201709
9368,172510694,ABDPN,5,275,201709
9369,172511473,CVAC,2,518,201709
9370,172512265,STAB,3,493,201709
9371,172513030,ASTHMB,2,311,201709
9372,172513829,UNC,2,577,201709
9373,172520144,SICK,6,646,201709
9374,172520977,UNKNOW,4,318,201709
9375,172521715,INJURY,5,222,201709
9376,172522596,INJURY,5,328,201709
9377,172523219,DRUG,4,946,201709
9378,172524007,CARDBR,2,412,201709
9379,172530453,INJURY,5,360,201709
9380,172531246,ARREST,1,199,201709
9381,172532016,CARD,3,383,201709
9382,172532787,INJMAJ,3,366,201709
9383,172533539,DIFFBR,2,317,201709
9384,172540265,DIFFBR,2,700,201709
9385,172541035,UNKNOW,4,60,201709
9386,172541791,RESPIR,4,819,201709
9387,172542551,INJURY,5,,201709
9388,172543330,DRUG,4,490,201709
9389,172544098,UNC,2,462,201709
9390,172550367,DRUG,4,356,201709
9391,172551137,INJMAJ,3,339,201709
9392,172551880,ASTHMB,2,322,201709
9393,172552651,EDP,7,"1,793",201709
9394,172553412,ASTHMB,2,318,201709
9395,172554183,EDP,7,547,201709
9396,172560454,EDP,7,918,201709
9397,172561226,CVAC,2,451,201709
