,CAD_INCIDENT_ID,INITIAL_CALL_TYPE,INITIAL_SEVERITY_LEVEL_CODE,INCIDENT_RESPONSE_SECONDS_QY,TIME
7199,162344104,INJURY,5,304,201621
7200,162350524,INJURY,5,708,201622
7201,162351300,DIFFBR,2,346,201622
7202,162352068,SEIZR,3,241,201622
7203,162352845,SICK,6,275,201622
7204,162353605,UNC,2,689,201622
7205,162360166,OTHER,6,484,201623
7206,162360940,OBLAB,5,264,201623
7207,162361692,EDP,7,663,201623
7208,162362464,SICK,6,"1,693",201623
7209,162363230,INJURY,5,786,201623
7210,162364013,EDP,7,264,201623
7211,162370618,INJURY,5,474,201624
7212,162371384,INJURY,5,"1,239",201624
7213,162372157,SICK,6,,201624
7214,162372956,RESPIR,4,435,201624
7215,162373727,SICK,6,573,201624
7216,162380090,INJURY,5,356,201625
7217,162380849,CVAC,2,438,201625
7218,162381599,INJMAJ,3,222,201625
7219,162382381,DRUG,4,758,201625
7220,162383146,SICK,6,"1,307",201625
7221,162383933,OBLAB,5,297,201625
7222,162390334,SICK,6,646,201626
7223,162391081,UNKNOW,4,553,201626
7224,162391860,INJURY,5,0,201626
7225,162392660,UNKNOW,4,924,201626
7226,162393430,ARREST,1,262,201626
7227,162394204,INJURY,5,415,201626
7228,162400363,INJURY,5,593,201627
7229,162401138,EDP,7,99,201627
7230,162401903,OBMAJ,3,458,201627
7231,162402668,SICK,6,141,201627
7232,162403451,UNKNOW,4,365,201627
7233,162404238,SHOT,3,145,201627
7234,162410743,ABDPN,5,"2,476",201628
7235,162411514,EDP,7,359,201628
7236,162412291,EDP,7,115,201628
7237,162413072,DRUG,4,265,201628
7238,162413835,ARREST,1,298,201628
7239,162420376,ABDPN,5,447,201629
7240,162421138,SICK,6,181,201629
7241,162421901,SICK,6,632,201629
7242,162422701,EDP,7,661,201629
7243,162423469,SICK,6,289,201629
7244,162424250,OBMIS,4,303,201629
7245,162430538,DRUG,4,448,201630
7246,162431322,DIFFBR,2,303,201630
7247,162432093,SICK,6,751,201630
7248,162432880,MVAINJ,4,836,201630
7249,162433644,INJMAJ,3,321,201630
7250,162440261,MVAINJ,4,264,201631
7251,162441020,EDP,7,722,201631
7252,162441767,DRUG,4,376,201631
7253,162442550,INJMAJ,3,495,201631
7254,162443327,INJURY,5,230,201631
7255,162444090,DRUG,4,186,201631
7256,162450482,DRUG,4,308,201601
7257,162451246,INJURY,5,549,201601
7258,162452017,INJURY,5,634,201601
7259,162452785,INJURY,5,956,201601
7260,162453537,MVAINJ,4,395,201601
7261,162454306,ABDPN,5,398,201601
7262,162460728,MVAINJ,4,556,201602
7263,162461483,UNC,2,574,201602
7264,162462250,CARD,3,355,201602
7265,162463018,SICK,6,,201602
7266,162463776,ANAPH,2,313,201602
7267,162470195,CARD,3,681,201603
7268,162470992,INJURY,5,"1,078",201603
7269,162471748,PEDSTR,3,224,201603
7270,162472506,SICK,6,488,201603
7271,162473270,MVAINJ,4,,201603
7272,162474037,STAB,3,349,201603
7273,162480565,INJURY,5,576,201604
7274,162481349,ABDPN,5,387,201604
7275,162482116,ALTMEN,3,282,201604
7276,162482873,MVAINJ,4,371,201604
7277,162483648,SICK,6,379,201604
7278,162490354,INBLED,3,390,201605
7279,162491130,UNKNOW,4,281,201605
7280,162491881,SICK,6,300,201605
7281,162492652,OBLAB,5,"2,197",201605
7282,162493447,INJMAJ,3,393,201605
7283,162500013,SICPED,4,210,201606
7284,162500793,INJURY,5,,201606
7285,162501551,SICK,4,412,201606
7286,162502320,EDP,7,734,201606
7287,162503112,UNC,2,444,201606
7288,162503878,CARD,3,398,201606
7289,162510406,DRUG,4,154,201607
7290,162511198,DRUG,4,300,201607
7291,162511958,INJURY,5,427,201607
7292,162512747,OBLAB,5,326,201607
7293,162513518,PEDSTR,3,350,201607
7294,162514293,ANAPH,2,435,201607
7295,162520687,RESPIR,4,317,201608
7296,162521447,DIFFBR,2,395,201608
7297,162522189,DRUG,4,651,201608
7298,162522959,UNC,2,527,201608
7299,162523726,SICK,6,382,201608
7300,162524508,SICPED,4,706,201608
7301,162530724,EDP,7,509,201609
7302,162531475,INBLED,3,481,201609
7303,162532244,SICK,6,886,201609
7304,162533062,UNKNOW,4,"1,200",201609
7305,162533822,INJURY,5,512,201609
7306,162534606,INJURY,5,343,201609
7307,162540609,DRUG,4,489,201610
7308,162541373,DRUG,4,569,201610
7309,162542134,OTHER,6,538,201610
7310,162542912,SICK,6,601,201610
7311,162543679,SICK,6,621,201610
7312,162544443,DRUG,4,668,201610
7313,162550553,DRUG,4,441,201611
7314,162551334,ABDPN,5,233,201611
7315,162552099,DIFFBR,2,266,201611
7316,162552873,SICK,6,497,201611
7317,162553651,DIFFBR,2,695,201611
7318,162560113,DIFFBR,2,723,201612
7319,162560889,INJMAJ,3,607,201612
7320,162561642,CARD,3,490,201612
7321,162562435,EDP,7,344,201612
7322,162563197,UNC,2,272,201612
7323,162563977,INJURY,5,"1,445",201612
7324,162570356,SICK,6,270,201613
7325,162571138,ABDPN,5,712,201613
7326,162571893,PEDSTR,3,296,201613
7327,162572689,SICPED,4,269,201613
7328,162573453,SEIZR,3,444,201613
7329,162574229,DRUG,4,465,201613
7330,162580412,SICK,6,623,201614
7331,162581176,INJURY,5,499,201614
7332,162581923,INJURY,5,"1,183",201614
7333,162582692,SICK,6,315,201614
7334,162583461,INJURY,5,359,201614
7335,162584224,INJURY,5,253,201614
7336,162590511,EDP,7,641,201615
7337,162591285,SICK,6,836,201615
7338,162592051,EDP,7,921,201615
7339,162592818,SICK,6,"1,651",201615
7340,162593606,DRUG,4,166,201615
7341,162600082,RESPIR,4,,201616
7342,162600859,DIFFBR,2,502,201616
7343,162601625,EDP,7,763,201616
7344,162602401,SICK,6,775,201616
7345,162603188,INJMAJ,3,"1,042",201616
7346,162603947,UNKNOW,4,400,201616
7347,162610292,ABDPN,5,646,201617
7348,162611078,SICK,6,311,201617
7349,162611832,SICK,6,344,201617
7350,162612615,EDP,7,285,201617
7351,162613388,INJURY,5,499,201617
7352,162614167,INBLED,3,334,201617
7353,162620569,EDP,7,585,201618
7354,162621345,ABDPN,5,218,201618
7355,162622103,EDP,7,967,201618
7356,162622872,UNKNOW,4,979,201618
7357,162623642,DRUG,4,"4,400",201618
7358,162630187,UNKNOW,7,384,201619
7359,162630965,INJURY,5,364,201619
7360,162631745,INJURY,5,"1,008",201619
7361,162632532,INJURY,5,586,201619
7362,162633289,UNC,2,668,201619
7363,162634066,UNKNOW,4,608,201619
7364,162640472,EDP,7,369,201620
7365,162641234,DIFFBR,2,471,201620
7366,162642003,SICK,6,676,201620
7367,162642782,SICK,3,"3,428",201620
7368,162643551,CVAC,2,281,201620
7369,162644344,INJURY,5,331,201620
7370,162650502,DRUG,4,471,201621
7371,162651312,RESPIR,4,877,201621
7372,162652076,GYNHEM,5,858,201621
7373,162652887,DRUG,4,"2,475",201621
7374,162653652,INJURY,5,398,201621
7375,162654420,RESPIR,4,208,201621
7376,162660531,INJURY,5,690,201622
7377,162661294,EDP,7,873,201622
7378,162662057,DIFFBR,2,848,201622
7379,162662844,CARD,3,390,201622
7380,162663624,EDP,7,"1,206",201622
7381,162664396,UNKNOW,4,211,201622
7382,162670586,STATEP,2,451,201623
7383,162671364,OBLAB,5,341,201623
7384,162672113,UNKNOW,4,"1,258",201623
7385,162672901,UNKNOW,4,780,201623
7386,162673695,SICK,6,"1,190",201623
7387,162674499,INJURY,5,455,201623
7388,162680395,INJURY,5,139,201624
7389,162681176,DRUG,4,497,201624
7390,162681932,SEIZR,3,168,201624
7391,162682700,SICK,6,360,201624
7392,162683471,OBMAJ,3,442,201624
7393,162690065,INJURY,4,595,201625
7394,162690842,DIFFBR,2,395,201625
7395,162691608,INBLED,3,367,201625
7396,162692378,UNC,2,144,201625
7397,162693151,EDP,7,934,201625
7398,162693908,DRUG,4,329,201625
7399,162700505,DIFFBR,2,338,201626
7400,162701267,SICK,6,239,201626
7401,162702022,INJURY,5,632,201626
7402,162702775,DRUG,4,"1,369",201626
7403,162703572,DIFFBR,2,316,201626
7404,162704343,EDP,7,570,201626
7405,162710783,INBLED,3,382,201627
7406,162711550,INJURY,5,526,201627
7407,162712336,CARD,3,370,201627
7408,162713115,INJURY,5,,201627
7409,162713888,DRUG,4,0,201627
7410,162720269,SICK,6,332,201628
7411,162721046,UNKNOW,4,485,201628
7412,162721799,EDP,7,961,201628
7413,162722566,MVAINJ,4,377,201628
7414,162723344,INJURY,5,433,201628
7415,162730039,UNC,2,285,201629
7416,162730824,PEDSTR,3,546,201629
7417,162731587,EDP,7,750,201629
7418,162732353,SICK,6,"2,005",201629
7419,162733108,UNC,2,464,201629
7420,162733886,DRUG,4,0,201629
7421,162740657,UNKNOW,4,322,201630
7422,162741422,UNC,2,699,201630
7423,162742205,SICK,6,557,201630
7424,162742980,SICK,6,"1,068",201630
7425,162743763,INJURY,5,490,201630
7426,162750239,DRUG,4,471,201601
7427,162750999,SICPED,4,576,201601
7428,162751759,AMPMIN,5,488,201601
7429,162752528,UNKNOW,4,229,201601
7430,162753282,OTHER,6,643,201601
7431,162760022,INJURY,5,703,201602
7432,162760818,EDP,7,864,201602
7433,162761592,SICK,6,383,201602
7434,162762357,UNC,2,520,201602
7435,162763132,CARD,3,436,201602
7436,162763895,MEDRXN,5,281,201602
7437,162770559,ARREST,1,424,201603
7438,162771345,INBLED,3,686,201603
7439,162772104,INJURY,5,249,201603
7440,162772915,DRUG,4,275,201603
7441,162773699,SICK,6,424,201603
7442,162780199,UNKNOW,4,0,201604
7443,162780986,ARREST,1,359,201604
7444,162781759,INJMIN,7,522,201604
7445,162782545,INJURY,5,749,201604
7446,162783311,DIFFBR,2,576,201604
7447,162790027,EDP,7,630,201605
7448,162790934,OTHER,6,400,201605
7449,162791701,SICK,6,585,201605
7450,162792489,UNKNOW,4,570,201605
7451,162793249,EDP,7,"1,134",201605
7452,162794033,INJURY,5,386,201605
7453,162800245,GYNHEM,5,465,201606
7454,162801024,INJMAJ,3,882,201606
7455,162801788,SICK,6,706,201606
7456,162802573,INJURY,5,717,201606
7457,162803364,DRUG,4,694,201606
7458,162804132,EDP,7,409,201606
7459,162810446,UNC,2,485,201607
7460,162811225,DRUG,4,883,201607
7461,162811987,INJURY,5,369,201607
7462,162812760,MVAINJ,4,,201607
7463,162813532,PEDSTR,3,432,201607
7464,162814324,MCI21P,2,460,201607
7465,162820566,DIFFBR,2,520,201608
7466,162821353,SICK,6,975,201608
7467,162822129,EDP,7,547,201608
7468,162822913,SICK,6,617,201608
7469,162823681,DIFFBR,2,,201608
7470,162830206,DIFFBR,2,463,201609
7471,162831001,OBCOMP,2,390,201609
7472,162831747,INJMAJ,3,334,201609
7473,162832506,INJURY,5,301,201609
7474,162833261,EDP,7,453,201609
7475,162840259,INBLED,3,323,201610
7476,162841026,UNKNOW,4,759,201610
7477,162841763,INJMIN,7,678,201610
7478,162842519,PEDSTR,3,351,201610
7479,162843290,SICK,6,753,201610
7480,162844042,DIFFBR,2,676,201610
7481,162850757,EDP,7,"2,394",201611
7482,162851500,UNKNOW,4,439,201611
7483,162852277,RESPIR,4,"1,020",201611
7484,162853054,INJURY,5,596,201611
7485,162853821,EDP,7,318,201611
7486,162860179,SEIZR,3,317,201612
7487,162860934,UNKNOW,4,471,201612
7488,162861690,RESPIR,4,422,201612
7489,162862456,EDP,7,"1,698",201612
7490,162863222,UNC,2,206,201612
7491,162863992,STAB,3,387,201612
7492,162870610,UNC,2,131,201613
7493,162871392,EDP,7,377,201613
7494,162872154,DRUG,4,"1,388",201613
7495,162872921,STATEP,2,"1,026",201613
7496,162873699,INJURY,5,333,201613
7497,162874484,UNC,2,553,201613
7498,162880720,SICK,6,"1,404",201614
7499,162881498,INJMAJ,3,379,201614
7500,162882281,SICK,6,425,201614
7501,162883067,ALTMEN,3,115,201614
7502,162883828,DIFFBR,2,393,201614
7503,162890160,MVAINJ,4,106,201615
7504,162890941,RESPIR,4,727,201615
7505,162891698,OTHER,6,470,201615
7506,162892485,MVAINJ,4,306,201615
7507,162893242,DIFFBR,2,432,201615
7508,162894015,INJURY,5,"1,061",201615
7509,162900676,DRUG,4,301,201616
7510,162901446,CARD,3,249,201616
7511,162902202,MVAINJ,4,387,201616
7512,162902961,DIFFBR,2,337,201616
7513,162903725,SICK,6,297,201616
7514,162910371,SICK,6,642,201617
7515,162911133,STATEP,2,173,201617
7516,162911897,EDP,7,507,201617
7517,162912655,JUMPUP,7,,201617
7518,162913418,SICK,6,681,201617
7519,162914185,SICK,6,487,201617
7520,162920209,INJURY,5,324,201618
7521,162920983,UNKNOW,4,867,201618
7522,162921735,MVAINJ,4,246,201618
7523,162922504,ASTHMB,2,142,201618
7524,162923277,DIFFBR,2,471,201618
7525,162924054,DRUG,4,225,201618
7526,162930247,DIFFBR,2,140,201619
7527,162931018,SICMIN,7,295,201619
7528,162931790,SEIZR,3,325,201619
7529,162932587,EDP,7,"1,101",201619
7530,162933378,UNKNOW,4,"1,685",201619
7531,162934142,SICK,6,502,201619
7532,162940313,UNKNOW,4,331,201620
7533,162941105,DIFFBR,2,290,201620
7534,162941867,INJURY,5,293,201620
7535,162942644,STATEP,2,454,201620
7536,162943431,EDP,7,776,201620
7537,162944212,RESPIR,4,242,201620
7538,162950565,UNKNOW,4,413,201621
7539,162951346,MVAINJ,4,492,201621
7540,162952120,EDP,7,"1,176",201621
7541,162952895,DRUG,4,"1,128",201621
7542,162953672,SICK,6,500,201621
7543,162954436,STATEP,2,344,201621
7544,162960581,SICK,6,"1,017",201622
7545,162961365,INJURY,5,336,201622
7546,162962126,EDP,7,"1,814",201622
7547,162962889,EDP,7,307,201622
7548,162963657,CVAC,2,474,201622
7549,162970483,INJURY,5,288,201623
7550,162971270,SICK,6,659,201623
7551,162972041,DRUG,4,511,201623
7552,162972819,DIFFBR,2,444,201623
7553,162973576,HYPTN,7,582,201623
7554,162980360,SICK,6,290,201624
7555,162981149,SICK,6,172,201624
7556,162981912,INJMAJ,3,153,201624
7557,162982657,DIFFBR,2,385,201624
7558,162983412,BURNMA,3,285,201624
7559,162984173,EDP,7,1,201624
7560,162990690,PEDSTR,3,438,201625
7561,162991439,DIFFBR,2,355,201625
7562,162992205,INJURY,5,632,201625
7563,162992985,RESPIR,4,531,201625
7564,162993734,PEDSTR,3,242,201625
7565,163000803,INJURY,5,391,201626
7566,163001568,DIFFBR,2,473,201626
7567,163002333,UNC,2,589,201626
7568,163003102,UNC,2,322,201626
7569,163003871,STAB,3,285,201626
7570,163010343,DRUG,4,348,201627
7571,163011111,SICK,4,770,201627
7572,163011873,ARREST,1,240,201627
7573,163012652,ABDPN,5,268,201627
7574,163013431,SICK,6,772,201627
7575,163020086,ABDPN,5,270,201628
7576,163020849,PEDSTR,3,714,201628
7577,163021606,EDP,7,417,201628
7578,163022392,DIFFBR,2,154,201628
7579,163023165,MVAINJ,4,345,201628
7580,163023935,UNC,2,154,201628
7581,163030439,UNC,2,356,201629
7582,163031224,EDP,7,584,201629
7583,163032022,OTHER,6,287,201629
7584,163032803,PEDSTR,3,219,201629
7585,163033580,INJURY,5,389,201629
7586,163040192,SICK,6,988,201630
7587,163041009,UNKNOW,4,999,201630
7588,163041792,DRUG,4,265,201630
7589,163042555,INJMAJ,3,267,201630
7590,163043327,DRUG,4,183,201630
7591,163044097,ALTMEN,3,341,201630
7592,163050345,ARREST,1,286,201631
7593,163051102,INJURY,5,875,201631
7594,163051862,DRUG,4,346,201631
7595,163052623,EDP,7,"2,509",201631
7596,163053393,CARD,3,595,201631
7597,163060074,DRUG,4,626,201601
7598,163060844,ABDPN,5,368,201601
7599,163061600,INJMIN,7,"1,225",201601
7600,163062371,SICK,6,"1,110",201601
7601,163063135,UNC,2,365,201601
7602,163063906,SICK,6,387,201601
7603,163070286,INJURY,5,334,201602
7604,163071047,UNC,2,434,201602
7605,163071833,HEAT,4,440,201602
7606,163072623,INJURY,5,680,201602
7607,163073403,MCI21P,2,169,201602
7608,163074157,UNC,2,472,201602
7609,163080543,OBMAJ,3,475,201603
7610,163081319,SICK,6,0,201603
7611,163082088,TRAUMA,2,428,201603
7612,163082856,EDP,7,947,201603
7613,163083629,UNKNOW,4,533,201603
7614,163084418,DRUG,4,126,201603
7615,163090696,PEDSTR,3,,201604
7616,163091483,CARD,3,288,201604
7617,163092251,UNC,2,346,201604
7618,163093020,CVAC,2,385,201604
7619,163093813,DIFFBR,2,139,201604
7620,163100014,CARD,3,564,201605
7621,163100789,DIFFBR,2,391,201605
7622,163101552,MVAINJ,4,222,201605
7623,163102345,DRUG,4,408,201605
7624,163103117,ARREST,1,249,201605
7625,163103887,UNC,2,466,201605
7626,163110681,UNKNOW,4,513,201606
7627,163111459,INJMAJ,3,420,201606
7628,163112221,INJURY,5,648,201606
7629,163112995,PEDSTR,3,284,201606
7630,163113763,SICK,6,392,201606
7631,163120268,ABDPN,5,406,201607
7632,163121052,UNKNOW,4,381,201607
7633,163121806,DIFFBR,2,356,201607
7634,163122583,ABDPN,5,,201607
7635,163123345,DIFFBR,2,207,201607
7636,163124117,DIFFBR,2,254,201607
7637,163130604,SICPED,4,482,201608
7638,163131366,SICK,6,579,201608
7639,163132144,CARD,3,325,201608
7640,163132931,INJMAJ,3,624,201608
7641,163133717,EDP,7,404,201608
7642,163140389,DIFFBR,2,270,201609
7643,163141156,DRUG,4,"1,379",201609
7644,163141915,UNKNOW,4,42,201609
7645,163142661,DIFFBR,2,259,201609
7646,163143434,INJURY,5,622,201609
7647,163150032,EDP,7,775,201610
7648,163150862,DIFFBR,2,184,201610
7649,163151616,INJURY,5,499,201610
7650,163152389,DIFFBR,2,661,201610
7651,163153161,INJURY,5,487,201610
7652,163153922,DRUG,4,"2,420",201610
7653,163160369,SICK,6,611,201611
7654,163161138,CARD,3,589,201611
7655,163161901,CVAC,2,159,201611
7656,163162673,DIFFBR,2,449,201611
7657,163163449,ABDPN,5,"1,310",201611
7658,163220574,DRUG,4,532,201617
7659,163170936,SICK,6,434,201612
7660,163171703,INJURY,5,367,201612
7661,163172479,INJMAJ,3,269,201612
7662,163173241,DIFFBR,2,341,201612
7663,163180073,SICK,6,194,201613
7664,163180844,DIFFBR,2,685,201613
7665,163181610,SICK,6,479,201613
7666,163182374,INJMAJ,3,605,201613
7667,163183139,SICMIN,7,373,201613
7668,163190010,EDP,7,283,201614
7669,163190777,SICK,6,341,201614
7670,163191534,DRUG,4,432,201614
7671,163192303,ANAPH,2,752,201614
7672,163193070,DIFFBR,2,396,201614
7673,163193832,DIFFBR,2,289,201614
7674,163200154,SICK,6,398,201615
7675,163200903,EDP,7,942,201615
7676,163201660,SICK,6,502,201615
7677,163202445,EDP,7,797,201615
7678,163203219,CHOKE,1,469,201615
7679,163203990,MVAINJ,4,1,201615
7680,163210695,TRAUMA,2,853,201616
7681,163211460,INJURY,5,551,201616
7682,163212246,UNKNOW,4,234,201616
7683,163213026,ANAPH,2,555,201616
7684,163213788,CARD,3,,201616
7685,163220121,ABDPN,5,735,201617
7686,163220883,UNC,2,160,201617
7687,163221649,DIFFBR,2,441,201617
7688,163222445,UNC,2,979,201617
7689,163223233,INJURY,4,484,201617
7690,163223991,UNC,2,293,201617
7691,163230398,RESPIR,4,593,201618
7692,163231178,MVAINJ,4,636,201618
7693,163231940,DIFFBR,2,265,201618
7694,163232724,ABDPN,5,"1,774",201618
7695,163233507,DIFFBR,2,236,201618
7696,163234295,INJMAJ,3,143,201618
7697,163240514,DIFFBR,2,,201619
7698,163241281,RESPIR,4,345,201619
7699,163242036,INJURY,5,231,201619
7700,163242840,INJURY,5,988,201619
7701,163243621,INJMAJ,3,629,201619
7702,163250056,INJMIN,7,418,201620
7703,163250831,ASTHMB,2,293,201620
7704,163251592,INJURY,5,402,201620
7705,163252346,INJURY,5,543,201620
7706,163253107,SICK,6,354,201620
7707,163260145,SEIZR,3,475,201621
7708,163260911,INJURY,5,510,201621
7709,163261685,PEDSTR,3,328,201621
7710,163262464,DRUG,4,"3,224",201621
7711,163263228,SICK,6,380,201621
7712,163264008,INBLED,3,323,201621
7713,163270625,UNC,2,336,201622
7714,163271381,STATEP,2,541,201622
7715,163272162,EDP,7,477,201622
7716,163272953,DIFFBR,2,412,201622
7717,163273733,EDP,7,540,201622
7718,163280426,INJURY,5,389,201623
7719,163281192,ABDPN,5,840,201623
7720,163281953,SICK,6,680,201623
7721,163282713,ABDPN,5,"1,368",201623
7722,163283472,PEDSTR,3,362,201623
7723,163290271,SICPED,4,506,201624
7724,163291045,UNKNOW,4,396,201624
7725,163291803,INJMAJ,3,440,201624
7726,163292561,INJURY,5,,201624
7727,163293336,INJURY,5,"2,688",201624
7728,163300623,DIFFBR,2,153,201625
7729,163301384,INJMIN,7,186,201625
7730,163302144,SICK,6,307,201625
7731,163302900,UNC,2,419,201625
7732,163303674,SEIZR,3,223,201625
7733,163310245,EDP,7,734,201626
7734,163311016,TRAUMA,2,330,201626
7735,163311775,ASTHMB,2,293,201626
7736,163312552,DRUG,4,419,201626
7737,163313314,DRUG,4,305,201626
7738,163320262,INJMAJ,3,513,201627
7739,163321032,SICK,6,542,201627
7740,163321782,SICK,6,274,201627
7741,163322547,INJURY,5,225,201627
7742,163323310,EDP,7,323,201627
7743,163330329,SICK,6,733,201628
7744,163331086,CARD,3,725,201628
7745,163331845,SICK,6,348,201628
7746,163332613,INJURY,5,246,201628
7747,163333379,UNC,2,508,201628
7748,163334124,SICK,6,405,201628
7749,163340649,STATEP,2,133,201629
7750,163341404,SICK,6,666,201629
7751,163342168,EDP,7,509,201629
7752,163342939,DRUG,4,"1,215",201629
7753,163343707,SICK,6,308,201629
7754,163350156,ALTMEN,3,404,201630
7755,163350917,INJURY,5,697,201630
7756,163351684,OBLAB,5,345,201630
7757,163352459,CARD,3,828,201630
7758,163353233,DRUG,4,955,201630
7759,163354016,EDP,7,354,201630
7760,163360476,ABDPN,5,284,201601
7761,163361256,DIFFBR,2,819,201601
7762,163362029,INJURY,5,,201601
7763,163362797,RESPIR,4,"1,510",201601
7764,163363571,EDP,7,203,201601
7765,163364339,EDP,7,651,201601
7766,163370561,UNC,2,456,201602
7767,163371326,INJURY,5,504,201602
7768,163372088,INBLED,3,238,201602
7769,163372870,INJURY,5,964,201602
7770,163373635,INJURY,5,728,201602
7771,163374396,OBMAJ,3,466,201602
7772,163380618,STATEP,2,252,201603
7773,163381384,INJURY,5,344,201603
7774,163382141,DIFFBR,2,325,201603
7775,163382898,EDP,7,560,201603
7776,163383670,INJURY,5,213,201603
7777,163390344,DRUG,4,45,201604
7778,163391127,SICK,6,602,201604
7779,163391885,PEDSTR,3,359,201604
7780,163392660,UNC,2,257,201604
7781,163393443,UNC,2,125,201604
7782,163400321,UNKNOW,4,637,201605
7783,163401090,ALTMEN,3,285,201605
7784,163401856,STATEP,2,211,201605
7785,163402637,DRUG,4,"1,176",201605
7786,163403417,ANAPH,2,256,201605
7787,163404170,UNKNOW,4,671,201605
7788,163410376,DRUG,4,271,201606
7789,163411140,CVA,4,313,201606
7790,163411890,SICK,6,517,201606
7791,163412689,ABDPN,5,516,201606
7792,163413442,SICK,6,889,201606
7793,163414205,EDP,7,,201606
7794,163420529,SICK,6,499,201607
7795,163421289,INJURY,5,336,201607
7796,163422062,SICK,6,970,201607
7797,163422841,ARREST,1,313,201607
7798,163423612,INJURY,5,460,201607
7799,163424396,INJURY,5,348,201607
7800,163430673,SICK,6,380,201608
7801,163431451,EDP,7,582,201608
7802,163432204,INJMIN,7,524,201608
7803,163432964,DRUG,4,"1,547",201608
7804,163433736,RESPIR,4,278,201608
7805,163440026,SICK,6,281,201609
7806,163440790,DIFFBR,2,479,201609
7807,163441560,MVAINJ,4,237,201609
7808,163442342,EDP,7,966,201609
7809,163443128,PEDSTR,3,439,201609
7810,163443890,CARD,3,362,201609
7811,163450316,SICK,6,397,201610
7812,163451099,UNKNOW,4,262,201610
7813,163451861,SICK,6,771,201610
7814,163452629,DRUG,4,456,201610
7815,163453393,EDP,7,556,201610
7816,163460021,RAPE,6,591,201611
7817,163460778,STATEP,2,218,201611
7818,163461539,SICK,6,410,201611
7819,163462300,INJURY,5,286,201611
7820,163463057,SICPED,4,337,201611
7821,163463822,DIFFBR,2,224,201611
7822,163470731,DIFFBR,2,132,201612
7823,163471500,SICK,6,430,201612
7824,163472254,INJURY,5,762,201612
7825,163473038,OTHER,6,781,201612
7826,163473810,EDP,7,705,201612
7827,163480096,SICK,6,147,201613
7828,163480864,SICK,6,607,201613
7829,163481635,UNKNOW,4,512,201613
7830,163482410,EDP,7,560,201613
7831,163483179,SICK,6,442,201613
7832,163483941,OBMAJ,3,427,201613
7833,163490206,DRUG,4,,201614
7834,163490972,INJURY,5,520,201614
7835,163491743,CVAC,2,281,201614
7836,163492523,INJMAJ,3,548,201614
7837,163493305,SICK,6,994,201614
7838,163494067,PD13,7,329,201614
7839,163500303,INJURY,5,467,201615
7840,163501074,DRUG,4,209,201615
7841,163501829,CARD,3,414,201615
7842,163502606,SICK,6,386,201615
7843,163503375,OTHER,6,954,201615
7844,163504117,ABDPN,5,383,201615
7845,163510354,SICK,6,775,201616
7846,163511134,INJURY,5,862,201616
7847,163511898,EDP,7,906,201616
7848,163512686,UNKNOW,4,587,201616
7849,163513456,ABDPN,5,736,201616
7850,163514232,UNC,2,240,201616
7851,163520433,ABDPN,5,435,201617
7852,163521191,SEIZR,3,746,201617
7853,163521949,SHOT,3,165,201617
7854,163522727,DIFFBR,2,497,201617
7855,163523487,UNC,2,,201617
7856,163524241,UNKNOW,4,285,201617
7857,163530760,INJURY,5,548,201618
7858,163531541,SICK,6,212,201618
7859,163532295,EDP,7,801,201618
7860,163533067,DRUG,4,244,201618
7861,163533833,UNC,2,259,201618
7862,163540224,INJURY,5,307,201619
7863,163541005,INJURY,5,375,201619
7864,163541774,RESPIR,4,573,201619
7865,163542561,UNKNOW,4,402,201619
7866,163543320,SICK,6,"2,013",201619
7867,163544091,SICK,6,497,201619
7868,163550237,UNKNOW,4,389,201620
7869,163550996,ABDPN,5,799,201620
7870,163551765,ARREST,1,326,201620
7871,163552521,EDP,7,"2,351",201620
7872,163553288,INJURY,5,367,201620
7873,163554044,DRUG,4,397,201620
7874,163560386,EDP,7,382,201621
7875,163561151,SICK,6,578,201621
7876,163561914,INJURY,5,295,201621
7877,163562680,SICK,6,"1,085",201621
7878,163563447,INJURY,5,290,201621
7879,163564196,ALTMEN,3,484,201621
7880,163570503,MVA,6,,201622
7881,163571284,SICMIN,7,385,201622
7882,163572044,CARD,3,886,201622
7883,163572825,ABDPN,5,"1,191",201622
7884,163573604,GYNHEM,5,518,201622
7885,163574394,INJURY,5,252,201622
7886,163580513,ABDPN,5,333,201623
7887,163581284,MVAINJ,4,799,201623
7888,163582040,INJURY,4,449,201623
7889,163582815,SICK,6,"1,078",201623
7890,163583582,DRUG,4,243,201623
7891,163584353,DIFFBR,2,347,201623
7892,163590346,INJURY,5,423,201624
7893,163591110,OTHER,6,,201624
7894,163591854,INJURY,5,624,201624
7895,163592651,ASTHMB,2,293,201624
7896,163593409,DRUG,4,,201624
7897,163594171,UNC,2,310,201624
7898,163600533,DRUG,4,514,201625
7899,163601320,ANAPH,2,513,201625
7900,163602088,SICK,6,576,201625
7901,163602869,SICK,6,589,201625
7902,163603621,SICK,6,362,201625
7903,163610428,CARD,3,500,201626
7904,163611202,SICPED,4,285,201626
7905,163611972,INJURY,5,312,201626
7906,163612736,DRUG,4,262,201626
7907,163613491,INJMAJ,3,437,201626
7908,163614263,UNKNOW,4,504,201626
7909,163620735,SICK,6,369,201627
7910,163621480,EDP,7,515,201627
7911,163622270,UNC,2,361,201627
7912,163623026,INJMAJ,3,445,201627
7913,163623801,DIFFBR,2,618,201627
